plate0-G8,1000000,0.18793921211374437,6.0
plate0-G8,2500000,0.890118782665481,16.0
plate0-G8,5000000,0.9693259032289815,33.0
plate0-G8,1753108,0.9707839417915106,57.0
plate0-G9,100000,0.004807981949180129,3.0
plate0-G9,250000,0.21622679652242555,7.0
plate0-G9,500000,0.8263243271787958,14.0
plate0-G9,1000000,0.9694401959984639,28.0
plate0-G9,2500000,0.9725546119859646,70.0
plate0-G9,5000000,0.9738247244763296,141.0
plate0-G9,7495354,0.9746919611523587,249.0
plate0-H10,100000,0.07468796958275206,5.0
plate0-H10,250000,0.6759631397141094,12.0
plate0-H10,500000,0.9599833990372135,24.0
plate0-H10,1000000,0.971010543941851,47.0
plate0-H10,2500000,0.9730313690265603,119.0
plate0-H10,5000000,0.974234046303695,237.0
plate0-H10,8628388,0.9745375047632318,275.0
plate0-H11,100000,0.07024245190468528,5.0
plate0-H11,250000,0.7146330198009124,12.0
plate0-H11,500000,0.963433999396554,25.0
plate0-H11,1000000,0.9712128495815422,49.0
plate0-H11,2500000,0.9730611198559267,124.0
plate0-H11,5000000,0.974126199547242,247.0
plate0-H11,11650028,0.9748699702814007,379.0
plate0-H1,100000,0.04378355180772237,4.0
plate0-H1,250000,0.539025774383098,10.0
plate0-H1,500000,0.9367070939117159,20.0
plate0-H1,1000000,0.9699533978050334,41.0
plate0-H1,2500000,0.9722960276940553,102.0
plate0-H1,5000000,0.9735993619438795,203.0
plate0-H1,10663676,0.974318340320233,295.0
plate0-H2,100000,1.80984211978626e-05,0.0
plate0-H2,250000,0.0031977183097264632,0.0
plate0-H2,500000,0.0037436460285989763,0.0
plate0-H2,1000000,0.0037436460285989763,0.0
plate0-H2,2500000,0.0037436460285989763,0.0
plate0-H2,5000000,0.0037436460285989763,0.0
plate0-H2,44992,0.0037436460285989763,0.0
plate0-H3,100000,0.07146620268595447,5.0
plate0-H3,250000,0.6774965470443667,12.0
plate0-H3,500000,0.9589245174353496,24.0
plate0-H3,1000000,0.9710464928606687,47.0
