sequence_file,lineage,confidence,classification_notes,cell,reads,correct
intermediates/subsamples/plate1-H1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H1,100000,0
intermediates/subsamples/plate1-H1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H1,250000,0
intermediates/subsamples/plate1-H1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H1,500000,0
intermediates/subsamples/plate1-H1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H1,1000000,0
intermediates/subsamples/plate1-H1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H1,2500000,0
intermediates/subsamples/plate1-H1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H1,5000000,0
intermediates/subsamples/plate1-H2.100000.0.bam,T12,1.0,Usher placements: T12(24/24),plate1-H2,100000,1
intermediates/subsamples/plate1-H2.250000.0.bam,T12,1.0,Usher placements: T12(9/9),plate1-H2,250000,1
intermediates/subsamples/plate1-H2.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate1-H2,500000,1
intermediates/subsamples/plate1-H2.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H2,1000000,1
intermediates/subsamples/plate1-H2.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H2,2500000,1
intermediates/subsamples/plate1-H2.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H2,5000000,1
intermediates/subsamples/plate1-H3.100000.0.bam,T12,1.0,Usher placements: T12(56/56),plate1-H3,100000,1
intermediates/subsamples/plate1-H3.250000.0.bam,T12,1.0,Usher placements: T12(5/5),plate1-H3,250000,1
intermediates/subsamples/plate1-H3.500000.0.bam,T12,1.0,Usher placements: T12(5/5),plate1-H3,500000,1
intermediates/subsamples/plate1-H3.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate1-H3,1000000,1
intermediates/subsamples/plate1-H3.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H3,2500000,1
intermediates/subsamples/plate1-H3.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H3,5000000,1
intermediates/subsamples/plate1-H4.100000.0.bam,T12,0.7995405122048954,Usher placements: T12(16/17) UNDEFINED(1/17),plate1-H4,100000,1
intermediates/subsamples/plate1-H4.250000.0.bam,T12,1.0,Usher placements: T12(7/7),plate1-H4,250000,1
intermediates/subsamples/plate1-H4.500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H4,500000,1
intermediates/subsamples/plate1-H4.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H4,1000000,1
intermediates/subsamples/plate1-H4.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H4,2500000,1
intermediates/subsamples/plate1-H4.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H4,5000000,1
intermediates/subsamples/plate1-H5.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H5,100000,0
intermediates/subsamples/plate1-H5.250000.0.bam,T12,1.0,Usher placements: T12(44/44),plate1-H5,250000,1
intermediates/subsamples/plate1-H5.500000.0.bam,T12,1.0,Usher placements: T12(30/30),plate1-H5,500000,1
intermediates/subsamples/plate1-H5.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate1-H5,1000000,1
intermediates/subsamples/plate1-H5.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H5,2500000,1
intermediates/subsamples/plate1-H5.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H5,5000000,1
intermediates/subsamples/plate1-H6.100000.0.bam,T12,1.0,Usher placements: T12(35/35),plate1-H6,100000,1
intermediates/subsamples/plate1-H6.250000.0.bam,T12,1.0,Usher placements: T12(19/19),plate1-H6,250000,1
intermediates/subsamples/plate1-H6.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate1-H6,500000,1
intermediates/subsamples/plate1-H6.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H6,1000000,1
intermediates/subsamples/plate1-H6.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H6,2500000,1
intermediates/subsamples/plate1-H6.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H6,5000000,1
intermediates/subsamples/plate1-H7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H7,100000,0
intermediates/subsamples/plate1-H7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H7,250000,0
intermediates/subsamples/plate1-H7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H7,500000,0
intermediates/subsamples/plate1-H7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H7,1000000,0
intermediates/subsamples/plate1-H7.2500000.0.bam,T12,0.5,Usher placements: T12(1/2) UNDEFINED(1/2),plate1-H7,2500000,0
intermediates/subsamples/plate1-H7.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate1-H7,5000000,1
intermediates/subsamples/plate1-H8.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H8,100000,0
intermediates/subsamples/plate1-H8.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H8,250000,0
intermediates/subsamples/plate1-H8.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H8,500000,0
intermediates/subsamples/plate1-H8.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H8,1000000,0
intermediates/subsamples/plate1-H8.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H8,2500000,0
intermediates/subsamples/plate1-H8.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H8,5000000,0
intermediates/subsamples/plate1-H9.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H9,100000,0
intermediates/subsamples/plate1-H9.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H9,250000,0
intermediates/subsamples/plate1-H9.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H9,500000,0
intermediates/subsamples/plate1-H9.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H9,1000000,0
intermediates/subsamples/plate1-H9.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H9,2500000,0
intermediates/subsamples/plate1-H9.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate1-H9,5000000,0
intermediates/subsamples/plate2-A1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A1,100000,0
intermediates/subsamples/plate2-A1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A1,250000,0
intermediates/subsamples/plate2-A1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A1,500000,0
intermediates/subsamples/plate2-A1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A1,1000000,0
intermediates/subsamples/plate2-A1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A1,2500000,0
intermediates/subsamples/plate2-A1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A1,5000000,0
intermediates/subsamples/plate2-A2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A2,100000,0
intermediates/subsamples/plate2-A2.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A2,250000,0
intermediates/subsamples/plate2-A2.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A2,500000,0
intermediates/subsamples/plate2-A2.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A2,1000000,0
intermediates/subsamples/plate2-A2.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A2,2500000,0
intermediates/subsamples/plate2-A2.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-A2,5000000,0
intermediates/subsamples/plate2-B1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B1,100000,0
intermediates/subsamples/plate2-B1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B1,250000,0
intermediates/subsamples/plate2-B1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B1,500000,0
intermediates/subsamples/plate2-B1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B1,1000000,0
intermediates/subsamples/plate2-B1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B1,2500000,0
intermediates/subsamples/plate2-B1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B1,5000000,0
intermediates/subsamples/plate2-B2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B2,100000,0
intermediates/subsamples/plate2-B2.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B2,250000,0
intermediates/subsamples/plate2-B2.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-B2,500000,0
intermediates/subsamples/plate2-B2.1000000.0.bam,UNDEFINED,0.7105875024329669,Usher placements: T12(58/65) UNDEFINED(7/65),plate2-B2,1000000,0
intermediates/subsamples/plate2-B2.2500000.0.bam,T12,1.0,Usher placements: T12(34/34),plate2-B2,2500000,1
intermediates/subsamples/plate2-B2.5000000.0.bam,T12,1.0,Usher placements: T12(5/5),plate2-B2,5000000,1
intermediates/subsamples/plate2-C1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C1,100000,0
intermediates/subsamples/plate2-C1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C1,250000,0
intermediates/subsamples/plate2-C1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C1,500000,0
intermediates/subsamples/plate2-C1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C1,1000000,0
intermediates/subsamples/plate2-C1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C1,2500000,0
intermediates/subsamples/plate2-C1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C1,5000000,0
intermediates/subsamples/plate2-C2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-C2,100000,0
intermediates/subsamples/plate2-C2.250000.0.bam,UNDEFINED,0.5124705274288021,Usher placements: T12(58/95) UNDEFINED(37/95),plate2-C2,250000,0
intermediates/subsamples/plate2-C2.500000.0.bam,T12,1.0,Usher placements: T12(5/5),plate2-C2,500000,1
intermediates/subsamples/plate2-C2.1000000.0.bam,T12,1.0,Usher placements: T12(5/5),plate2-C2,1000000,1
intermediates/subsamples/plate2-C2.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate2-C2,2500000,1
intermediates/subsamples/plate2-C2.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate2-C2,5000000,1
intermediates/subsamples/plate2-D1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D1,100000,0
intermediates/subsamples/plate2-D1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D1,250000,0
intermediates/subsamples/plate2-D1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D1,500000,0
intermediates/subsamples/plate2-D1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D1,1000000,0
intermediates/subsamples/plate2-D1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D1,2500000,0
intermediates/subsamples/plate2-D1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D1,5000000,0
intermediates/subsamples/plate2-D2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D2,100000,0
intermediates/subsamples/plate2-D2.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D2,250000,0
intermediates/subsamples/plate2-D2.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D2,500000,0
intermediates/subsamples/plate2-D2.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D2,1000000,0
intermediates/subsamples/plate2-D2.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D2,2500000,0
intermediates/subsamples/plate2-D2.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-D2,5000000,0
intermediates/subsamples/plate2-E1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E1,100000,0
intermediates/subsamples/plate2-E1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E1,250000,0
intermediates/subsamples/plate2-E1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E1,500000,0
intermediates/subsamples/plate2-E1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E1,1000000,0
intermediates/subsamples/plate2-E1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E1,2500000,0
intermediates/subsamples/plate2-E1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E1,5000000,0
intermediates/subsamples/plate2-E2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E2,100000,0
intermediates/subsamples/plate2-E2.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E2,250000,0
intermediates/subsamples/plate2-E2.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E2,500000,0
intermediates/subsamples/plate2-E2.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E2,1000000,0
intermediates/subsamples/plate2-E2.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E2,2500000,0
intermediates/subsamples/plate2-E2.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-E2,5000000,0
intermediates/subsamples/plate2-F1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F1,100000,0
intermediates/subsamples/plate2-F1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F1,250000,0
intermediates/subsamples/plate2-F1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F1,500000,0
intermediates/subsamples/plate2-F1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F1,1000000,0
intermediates/subsamples/plate2-F1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F1,2500000,0
intermediates/subsamples/plate2-F1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F1,5000000,0
intermediates/subsamples/plate2-F2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F2,100000,0
intermediates/subsamples/plate2-F2.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F2,250000,0
intermediates/subsamples/plate2-F2.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F2,500000,0
intermediates/subsamples/plate2-F2.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F2,1000000,0
intermediates/subsamples/plate2-F2.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F2,2500000,0
intermediates/subsamples/plate2-F2.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-F2,5000000,0
intermediates/subsamples/plate2-G1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G1,100000,0
intermediates/subsamples/plate2-G1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G1,250000,0
intermediates/subsamples/plate2-G1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G1,500000,0
intermediates/subsamples/plate2-G1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G1,1000000,0
intermediates/subsamples/plate2-G1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G1,2500000,0
intermediates/subsamples/plate2-G1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G1,5000000,0
intermediates/subsamples/plate2-G2.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G2,100000,0
intermediates/subsamples/plate2-G2.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G2,250000,0
intermediates/subsamples/plate2-G2.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G2,500000,0
intermediates/subsamples/plate2-G2.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-G2,1000000,0
intermediates/subsamples/plate2-G2.2500000.0.bam,T12,1.0,Usher placements: T12(43/43),plate2-G2,2500000,1
intermediates/subsamples/plate2-G2.5000000.0.bam,T12,1.0,Usher placements: T12(43/43),plate2-G2,5000000,1
intermediates/subsamples/plate2-H1.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-H1,100000,0
intermediates/subsamples/plate2-H1.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-H1,250000,0
intermediates/subsamples/plate2-H1.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-H1,500000,0
intermediates/subsamples/plate2-H1.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-H1,1000000,0
intermediates/subsamples/plate2-H1.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-H1,2500000,0
intermediates/subsamples/plate2-H1.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate2-H1,5000000,0
intermediates/subsamples/plate3-A10.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-A10,100000,0
intermediates/subsamples/plate3-A10.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-A10,250000,0
intermediates/subsamples/plate3-A10.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-A10,500000,0
intermediates/subsamples/plate3-A10.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-A10,1000000,0
intermediates/subsamples/plate3-A10.2500000.0.bam,UNDEFINED,0.5652393936030884,Usher placements: T12(49/66) UNDEFINED(17/66),plate3-A10,2500000,0
intermediates/subsamples/plate3-A10.5000000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-A10,5000000,1
intermediates/subsamples/plate3-A11.100000.0.bam,UNDEFINED,0.6494839069141378,Usher placements: T12(49/58) UNDEFINED(9/58),plate3-A11,100000,0
intermediates/subsamples/plate3-A11.250000.0.bam,T12,1.0,Usher placements: T12(6/6),plate3-A11,250000,1
intermediates/subsamples/plate3-A11.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-A11,500000,1
intermediates/subsamples/plate3-A11.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-A11,1000000,1
intermediates/subsamples/plate3-A11.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A11,2500000,1
intermediates/subsamples/plate3-A11.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A11,5000000,1
intermediates/subsamples/plate3-A12.100000.0.bam,T12,1.0,Usher placements: T12(26/26),plate3-A12,100000,1
intermediates/subsamples/plate3-A12.250000.0.bam,T12,1.0,Usher placements: T12(5/5),plate3-A12,250000,1
intermediates/subsamples/plate3-A12.500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A12,500000,1
intermediates/subsamples/plate3-A12.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A12,1000000,1
intermediates/subsamples/plate3-A12.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A12,2500000,1
intermediates/subsamples/plate3-A12.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A12,5000000,1
intermediates/subsamples/plate3-A7.100000.0.bam,T12,1.0,Usher placements: T12(28/28),plate3-A7,100000,1
intermediates/subsamples/plate3-A7.250000.0.bam,T12,1.0,Usher placements: T12(21/21),plate3-A7,250000,1
intermediates/subsamples/plate3-A7.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-A7,500000,1
intermediates/subsamples/plate3-A7.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A7,1000000,1
intermediates/subsamples/plate3-A7.2500000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-A7,2500000,1
intermediates/subsamples/plate3-A7.5000000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-A7,5000000,1
intermediates/subsamples/plate3-A8.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-A8,100000,0
intermediates/subsamples/plate3-A8.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-A8,250000,0
intermediates/subsamples/plate3-A8.500000.0.bam,T12,1.0,Usher placements: T12(29/29),plate3-A8,500000,1
intermediates/subsamples/plate3-A8.1000000.0.bam,T12,1.0,Usher placements: T12(29/29),plate3-A8,1000000,1
intermediates/subsamples/plate3-A8.2500000.0.bam,T12,1.0,Usher placements: T12(29/29),plate3-A8,2500000,1
intermediates/subsamples/plate3-A8.5000000.0.bam,T12,1.0,Usher placements: T12(29/29),plate3-A8,5000000,1
intermediates/subsamples/plate3-A9.100000.0.bam,T12,1.0,Usher placements: T12(30/30),plate3-A9,100000,1
intermediates/subsamples/plate3-A9.250000.0.bam,T12,1.0,Usher placements: T12(5/5),plate3-A9,250000,1
intermediates/subsamples/plate3-A9.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-A9,500000,1
intermediates/subsamples/plate3-A9.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-A9,1000000,1
intermediates/subsamples/plate3-A9.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-A9,2500000,1
intermediates/subsamples/plate3-A9.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-A9,5000000,1
intermediates/subsamples/plate3-B11.100000.0.bam,T12,1.0,Usher placements: T12(29/29),plate3-B11,100000,1
intermediates/subsamples/plate3-B11.250000.0.bam,T12,1.0,Usher placements: T12(5/5),plate3-B11,250000,1
intermediates/subsamples/plate3-B11.500000.0.bam,T12,1.0,Usher placements: T12(5/5),plate3-B11,500000,1
intermediates/subsamples/plate3-B11.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B11,1000000,1
intermediates/subsamples/plate3-B11.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B11,2500000,1
intermediates/subsamples/plate3-B11.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B11,5000000,1
intermediates/subsamples/plate3-B12.100000.0.bam,T12,1.0,Usher placements: T12(37/37),plate3-B12,100000,1
intermediates/subsamples/plate3-B12.250000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-B12,250000,1
intermediates/subsamples/plate3-B12.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-B12,500000,1
intermediates/subsamples/plate3-B12.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-B12,1000000,1
intermediates/subsamples/plate3-B12.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B12,2500000,1
intermediates/subsamples/plate3-B12.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B12,5000000,1
intermediates/subsamples/plate3-B7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B7,100000,0
intermediates/subsamples/plate3-B7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B7,250000,0
intermediates/subsamples/plate3-B7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B7,500000,0
intermediates/subsamples/plate3-B7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B7,1000000,0
intermediates/subsamples/plate3-B7.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B7,2500000,0
