plate1-C10,86,0.011025453905554521,0.0,nan,nan,0
plate1-C12,1856228,0.01768824939066626,0.0,0.0592839253187614,0.016393442622950838,3
plate1-C1,1876700,0.01908514948235896,0.0,0.06937351430105054,0.08695652173913049,3
plate1-C2,1885064,0.019164223194602936,0.0,0.036749851455733805,0.015151515151515138,3
plate1-C3,1538122,0.02181141835604336,0.0,0.09009493797444244,0.0738255033557047,31
plate1-C4,1664832,0.0219929895255672,0.0,0.03873092659006826,0.020408163265306145,7
plate1-C5,1691650,0.021342201914105272,0.0,0.07837520743542659,0.04608675153229613,16
plate1-C6,1768066,0.018840498835521306,0.0,0.14130690975900348,0.15227272727272728,14
plate1-C7,0,None,None,nan,nan,0
plate1-C9,70186,0.014297931649700748,0.0,nan,nan,0
plate1-D10,6654,0.011184564982531954,0.0,nan,nan,0
plate1-D11,34264,0.012672696854840501,0.0,0.11111111111111116,0.11111111111111116,2
plate1-D12,0,None,None,nan,nan,0
plate1-D1,1860226,0.019992863960719778,0.0,0.046794871794871795,0.046794871794871795,2
plate1-D2,1795996,0.01884799775003404,0.0,0.035301182557280125,0.03484848484848485,4
plate1-D3,0,None,None,nan,nan,0
plate1-D4,1865976,0.018924634191702545,0.0,0.049393569393569425,0.040000000000000036,3
plate1-D5,1688082,0.021300155899147234,0.0,0.16497197215680498,0.11428571428571432,11
plate1-D6,4,0.0,0.0,nan,nan,0
plate1-D8,24,None,None,nan,nan,0
plate1-D9,22,0.0023837902264600714,0.0,nan,nan,0
plate1-E10,85086,0.011707462395463861,0.0,nan,nan,0
plate1-E11,73482,0.014427457853598637,0.0,nan,nan,0
plate1-E12,10352,0.011870539271480903,0.0,nan,nan,0
plate1-E1,1884536,0.020266973366879666,0.0,0.078980278980279,0.0888888888888889,3
plate1-E2,1613884,0.02140006721433351,0.0,0.0978108477849766,0.07894736842105265,17
plate1-E3,1593954,0.021939475171184598,0.0,0.09077000591539523,0.08510638297872342,17
plate1-E4,1894124,0.020957817098581622,0.0,0.03500000000000003,0.03500000000000003,2
plate1-E5,1680976,0.02149730645750699,0.0,0.0875356681139294,0.05882352941176472,15
plate1-E6,98,0.008939168946202945,0.0,nan,nan,0
plate1-E7,460858,0.018003542632950138,0.0,0.2315677549564671,0.2272727272727273,9
plate1-E8,391410,0.016185385387946786,0.0,nan,nan,0
plate1-E9,0,None,None,nan,nan,0
plate1-F10,602744,0.016695562392372135,0.0,nan,nan,0
plate1-F11,0,None,None,nan,nan,0
